A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
2990,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1
2991,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2992,0,0,2,2,0,1,0,0,0,0,0,2,2,0,0
2993,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1
2994,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0
2995,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0
2996,0,0,1,2,0,0,0,2,0,0,0,2,0,0,1
2997,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2
2998,0,1,0,2,0,2,0,1,0,0,0,2,1,0,0
2999,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0
3000,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0
3001,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
3002,0,1,1,0,0,1,0,0,0,2,0,0,0,2,0
3003,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
3004,0,0,0,2,0,0,1,0,0,1,0,2,0,0,1
3005,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
3006,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3007,0,1,1,0,0,0,0,0,0,0,2,2,1,0,0
3008,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
3009,0,1,0,0,2,1,0,0,2,2,0,0,1,2,1
3010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3011,0,1,0,0,0,2,0,2,1,0,0,2,0,0,1
3012,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
3013,0,0,1,0,1,0,0,0,2,0,0,2,0,0,0
3014,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1
3015,0,0,2,1,0,0,0,0,2,0,1,0,0,2,0
3016,0,2,0,0,0,2,1,0,0,0,0,1,0,2,0
3017,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1
3018,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0
3019,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
3020,0,1,0,0,0,0,2,0,0,1,0,2,1,0,0
3021,0,0,1,0,1,1,0,0,0,0,0,1,2,2,0
3022,0,0,0,2,0,0,1,2,0,0,0,2,1,0,0
3023,0,0,0,2,0,0,0,0,2,2,0,1,0,2,0
3024,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1
3025,0,0,1,2,0,0,2,2,1,0,0,0,0,2,0
3026,0,0,1,0,1,0,0,0,0,2,0,2,1,0,0
3027,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3028,1,0,2,2,0,1,0,0,0,0,0,2,0,2,0
3029,0,1,0,0,0,2,0,0,0,0,0,2,0,0,2
3030,0,0,0,2,1,0,2,0,0,0,1,0,2,2,0
3031,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0
3032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3033,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
3034,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3035,0,0,0,0,1,0,0,0,0,1,2,2,1,0,0
3036,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0
3037,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
3038,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1
3039,2,0,2,0,0,0,0,2,0,0,0,0,0,2,1
3040,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0
3041,0,0,0,2,0,0,1,1,0,1,2,0,0,0,0
3042,0,2,0,0,1,1,0,1,2,0,0,2,0,0,1
3043,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
3044,2,0,2,0,0,0,0,2,0,0,0,1,0,0,1
3045,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1
3046,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0
3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3048,0,0,1,0,0,0,1,0,2,0,0,1,1,0,2
3049,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3050,0,1,1,2,2,1,0,2,0,0,0,0,0,2,0
3051,0,0,0,0,1,2,2,0,1,0,0,2,2,0,0
3052,0,0,0,2,1,1,0,0,0,2,0,2,0,0,1
3053,0,1,1,0,0,1,1,0,0,2,0,0,1,2,0
3054,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0
3055,0,0,0,0,0,2,0,1,0,0,0,2,2,0,0
3056,0,0,1,0,0,0,0,0,2,1,0,0,0,2,1
3057,0,2,0,2,0,1,2,0,0,0,0,0,0,0,1
3058,0,1,1,2,0,1,0,0,2,1,2,0,0,2,2
3059,0,1,1,0,0,1,0,0,0,2,1,0,0,0,1
3060,0,2,1,0,0,0,1,0,0,0,1,0,0,2,0
3061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1
3064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3065,0,0,0,0,0,2,1,0,0,2,0,2,1,0,0
3066,0,0,0,2,1,2,2,0,0,0,0,2,0,2,1
3067,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3068,0,1,0,2,0,2,0,1,0,1,0,2,0,0,0
3069,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1
3070,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0
3071,0,1,0,0,1,1,0,0,2,2,0,0,0,2,1
3072,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
3073,0,0,0,0,0,2,0,0,2,1,0,0,0,0,2
3074,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1
3075,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1
3076,0,0,2,0,0,0,2,0,0,0,0,2,0,1,1
3077,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1
3078,0,0,0,2,0,1,0,2,0,0,2,2,2,0,0
3079,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1
3080,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
3081,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3082,2,1,1,0,0,1,0,1,1,0,0,0,1,2,0
3083,0,0,0,2,0,0,0,2,0,2,0,2,0,0,0
3084,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
3085,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0
3086,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0
3087,0,0,0,0,1,2,2,0,0,0,0,2,0,0,1
3088,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
3089,0,0,0,2,0,1,0,1,0,0,0,2,0,2,1
3090,0,0,2,0,0,1,2,2,0,0,0,0,0,2,1
3091,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3092,0,1,2,0,1,1,0,0,2,2,0,0,1,2,2
3093,0,0,0,0,0,0,2,1,2,0,0,0,0,2,0
3094,1,0,2,1,1,0,2,0,2,1,1,1,2,1,0
3095,0,1,0,2,0,1,0,0,0,0,0,2,0,2,0
3096,2,0,1,2,0,2,0,2,0,0,0,2,0,0,0
3097,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3098,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0
3099,0,0,0,0,1,0,0,0,0,2,1,0,2,0,0
3100,0,0,1,0,1,1,0,0,0,0,0,1,0,2,1
3101,0,0,0,2,0,2,0,2,0,0,0,0,0,2,0
3102,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
3103,0,0,0,0,0,1,2,0,0,0,0,1,0,2,0
3104,0,0,0,0,2,2,2,0,0,0,0,2,0,0,1
3105,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0
3106,0,0,0,2,2,0,0,1,0,0,1,2,0,0,1
3107,2,0,0,2,0,1,0,0,0,0,0,2,1,2,1
3108,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3109,0,2,0,0,0,0,0,0,0,2,0,1,0,2,0
3110,0,1,2,0,0,1,0,0,0,0,0,0,0,2,1
3111,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0
3112,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2
3113,1,0,0,0,1,2,1,0,0,0,0,0,0,2,0
3114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3115,0,0,0,0,0,2,0,1,0,2,0,0,1,0,0
3116,2,0,0,0,0,0,1,1,0,1,0,2,0,0,0
3117,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0
3118,0,2,0,0,1,1,2,0,0,2,0,0,1,2,0
3119,0,0,0,0,1,2,0,1,2,2,0,0,0,0,0
3120,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0
3121,0,1,0,0,0,2,0,1,0,2,0,2,2,0,0
3122,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
3123,2,1,0,2,0,2,0,0,0,0,0,2,0,0,0
3124,0,0,0,2,1,0,0,1,2,0,0,0,0,2,2
3125,0,0,1,2,1,0,0,2,2,1,0,2,0,0,1
3126,0,1,1,0,0,1,0,0,0,0,0,0,0,2,2
3127,0,1,0,2,0,1,0,0,0,0,1,0,0,2,0
3128,0,0,0,1,0,0,1,0,0,0,0,1,1,2,1
3129,0,0,0,2,2,1,0,0,0,0,0,2,0,2,0
3130,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3131,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0
3132,0,2,0,0,0,0,1,0,0,0,0,1,0,2,1
3133,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1
3134,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1
3135,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0
3136,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1
3137,2,0,0,0,1,1,0,0,0,0,0,1,0,2,1
3138,0,1,1,0,0,1,0,0,1,0,0,0,1,2,0
3139,0,0,0,0,0,0,1,0,0,1,0,0,2,2,1
3140,0,2,0,0,0,1,2,1,0,0,0,0,1,0,0
3141,0,0,0,2,0,0,0,1,0,2,0,2,1,0,0
3142,0,1,1,0,0,0,0,0,0,2,0,2,1,0,0
3143,0,2,1,0,0,1,2,1,0,0,0,0,0,2,0
3144,0,0,2,0,0,0,0,2,0,2,0,2,1,0,0
3145,0,2,0,0,0,1,0,0,0,2,0,0,1,2,0
3146,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
3147,0,0,0,0,1,1,0,0,0,2,0,0,0,2,1
3148,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0
3149,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
3150,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3151,0,0,0,2,0,0,0,2,0,1,0,0,0,0,2
3152,0,0,0,2,0,0,1,0,2,0,0,2,2,0,2
3153,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3154,0,0,1,0,1,0,0,0,0,1,0,0,0,2,1
3155,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1
3156,0,1,2,2,0,0,2,0,0,0,0,0,0,2,0
3157,0,0,0,0,1,0,0,2,0,0,0,2,0,0,1
3158,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
3159,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0
3160,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
3161,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1
3162,0,2,0,2,1,0,0,1,2,0,0,2,0,0,2
3163,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
3164,0,0,1,0,0,1,0,0,0,1,0,0,0,2,1
3165,0,0,0,0,0,1,0,2,0,0,1,2,0,0,0
3166,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0
3167,1,0,0,0,0,2,1,1,1,0,0,0,0,2,1
3168,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3169,0,0,2,0,1,1,0,2,0,0,0,0,0,2,0
3170,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
3171,0,0,1,0,1,0,0,0,2,2,1,0,2,2,2
3172,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0
3173,0,2,0,0,0,0,0,1,2,2,0,2,0,0,1
3174,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1
3175,0,0,0,2,1,1,0,0,0,1,0,0,1,2,0
3176,0,0,1,2,1,1,1,2,0,0,0,1,0,2,0
3177,2,0,0,0,0,1,0,0,0,0,0,1,1,2,0
3178,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0
3179,2,1,2,0,0,1,0,2,0,1,0,0,2,2,0
3180,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0
3181,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0
3182,0,1,2,0,0,1,0,0,0,2,0,0,1,2,0
3183,0,2,1,0,0,1,2,0,0,0,0,0,0,2,0
3184,1,0,2,2,0,0,1,2,2,0,0,0,0,2,1
3185,1,0,2,0,0,2,0,0,0,1,0,0,1,2,0
3186,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3187,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0
3188,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0
3189,0,2,1,1,0,1,2,0,0,0,0,2,0,2,0
3190,2,0,2,0,2,0,0,0,2,0,0,2,0,0,0
3191,0,1,0,0,1,2,0,2,0,2,0,2,1,0,0
3192,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3193,0,2,0,0,1,0,0,0,1,0,0,2,2,0,0
3194,0,0,0,0,0,2,0,1,0,2,2,0,0,2,0
3195,0,1,0,0,0,1,1,1,1,0,0,0,0,2,2
3196,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
3197,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0
3198,0,0,1,0,0,1,0,1,0,0,1,2,1,0,0
3199,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
3200,2,2,0,2,0,1,2,0,0,0,0,2,1,2,0
3201,0,0,0,0,1,0,1,1,0,0,0,2,0,0,1
3202,0,0,1,0,0,0,1,0,1,0,1,0,2,0,0
3203,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0
3204,0,1,0,0,0,1,0,1,0,2,2,0,1,2,0
3205,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0
3206,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3207,0,1,1,0,0,1,0,0,0,2,0,0,0,2,1
3208,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3209,0,0,0,0,1,0,2,2,0,0,1,0,2,2,0
3210,0,0,1,0,1,1,0,1,1,1,0,1,0,2,2
3211,0,0,2,2,0,2,0,0,0,0,1,0,0,1,0
3212,0,0,1,2,0,0,2,2,2,0,0,2,0,0,1
3213,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0
3214,1,2,0,0,0,2,1,0,0,0,0,0,0,0,1
3215,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
3216,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0
3217,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3218,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1
3219,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0
3220,2,0,1,0,2,0,0,0,0,1,0,0,2,0,0
3221,0,0,1,0,2,0,0,0,1,0,1,2,2,0,0
3222,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
3223,0,2,0,1,0,0,2,0,1,0,0,0,0,0,1
3224,0,0,1,0,2,0,2,0,0,0,2,1,1,2,2
3225,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1
3226,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0
3227,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1
3228,0,1,0,0,0,1,0,2,0,2,0,0,1,2,0
3229,0,0,0,2,1,2,1,0,0,0,0,2,0,0,0
3230,0,0,1,0,2,0,0,1,0,1,0,2,0,0,1
3231,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
3232,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
3233,0,2,0,0,0,0,1,0,0,2,0,0,2,0,0
3234,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
3235,0,1,0,2,2,1,0,1,0,0,2,0,0,0,1
3236,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
3237,0,0,0,2,0,1,0,2,0,2,0,2,1,0,0
3238,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1
3239,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3240,1,0,2,0,0,0,0,2,1,0,0,1,0,2,0
3241,0,0,0,0,0,0,1,0,0,2,0,1,0,2,0
3242,1,0,1,0,0,0,0,0,0,0,2,2,0,0,1
3243,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1
3244,0,0,0,2,0,0,1,1,0,0,0,1,0,2,1
3245,2,0,2,0,2,1,0,0,0,0,2,1,0,0,0
3246,0,0,1,0,0,1,0,2,1,0,0,0,0,2,0
3247,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
3248,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0
3249,0,1,0,0,1,2,0,0,0,2,0,2,0,0,1
3250,0,0,0,0,1,1,0,0,2,1,0,1,0,2,1
3251,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3252,0,0,1,2,0,0,1,0,0,0,0,0,1,2,1
3253,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0
3254,0,0,0,0,2,2,0,1,0,0,1,0,2,0,0
3255,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
3256,2,0,2,0,0,0,1,2,0,1,0,0,2,2,0
3257,0,0,0,0,0,0,0,1,2,0,0,0,1,2,2
3258,0,1,0,0,0,1,0,1,0,0,0,0,0,2,1
3259,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0
3260,0,0,0,0,0,1,0,1,0,0,2,1,0,2,1
3261,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1
3262,0,1,0,0,1,1,0,0,0,0,1,0,2,2,0
3263,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0
3264,0,0,0,0,0,1,0,0,0,2,2,1,0,2,0
3265,0,0,1,2,0,0,0,0,0,2,0,2,1,0,0
3266,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0
3267,0,0,1,0,0,1,0,0,0,2,0,1,0,2,0
3268,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3269,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
3270,0,0,0,0,1,2,0,1,0,0,0,2,0,0,0
3271,0,0,0,0,0,2,0,1,2,2,2,0,0,0,1
3272,0,1,1,2,1,2,0,2,0,0,0,2,0,2,0
3273,0,0,2,2,0,0,0,0,0,0,0,2,0,2,0
3274,1,0,0,2,0,2,0,0,1,0,0,0,0,2,0
3275,0,0,0,0,1,0,1,0,0,1,2,0,2,0,2
3276,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0
3277,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0
3278,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
3279,1,0,0,2,0,2,0,0,0,1,2,0,2,1,0
3280,0,2,1,0,0,2,0,2,0,0,1,0,0,0,0
3281,1,0,2,0,1,0,0,0,0,0,0,1,0,2,1
3282,2,0,0,0,1,0,0,2,0,0,0,0,0,2,2
3283,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1
3284,0,1,2,0,0,1,0,0,1,0,0,0,1,2,0
3285,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
3286,0,0,2,0,0,2,1,0,0,2,0,0,1,2,0
3287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3288,0,0,0,1,0,0,0,0,2,2,0,2,0,2,0
3289,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3290,0,0,2,0,0,1,0,2,0,0,0,1,0,2,0
3291,1,0,0,0,0,1,0,1,1,0,0,2,0,0,0
3292,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0
3293,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0
3294,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0
3295,0,1,0,0,2,2,0,2,0,0,0,2,0,0,0
3296,0,0,2,0,0,0,1,0,0,0,1,0,2,2,2
3297,0,1,0,0,0,1,0,0,0,0,1,0,1,2,0
3298,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0
3299,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1
3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0
3302,0,0,0,2,2,0,1,0,0,0,0,2,0,0,0
3303,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
3304,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3305,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
3306,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3307,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3308,0,0,0,0,1,2,2,2,0,2,0,0,2,0,0
3309,0,1,1,2,0,2,0,2,0,0,0,2,0,2,0
3310,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0
3311,0,1,0,0,0,0,1,1,0,1,1,2,2,0,0
3312,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0
3313,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0
3314,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
3315,1,0,0,0,2,0,2,0,1,0,0,0,0,0,1
3316,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0
3317,0,1,0,0,0,2,0,0,0,0,2,2,1,1,0
3318,0,1,0,0,1,1,0,0,0,2,0,0,1,0,1
3319,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0
3320,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3321,0,1,0,0,0,1,0,1,0,2,0,0,1,0,0
3322,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0
3323,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0
3324,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
3325,0,2,0,2,0,0,1,0,0,0,2,2,2,0,0
3326,0,1,0,0,0,0,1,0,0,2,0,2,1,0,0
3327,0,1,0,0,0,1,0,1,0,2,0,0,1,2,1
3328,0,1,0,0,0,2,0,1,0,2,0,0,1,0,0
3329,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
3330,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
3331,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
3332,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0
3333,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0
3334,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1
3335,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
3336,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1
3337,0,0,0,0,0,0,1,2,2,0,0,0,0,2,1
3338,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0
3339,0,0,1,0,2,0,0,0,0,2,0,0,1,0,1
3340,0,0,1,0,0,0,1,0,0,2,2,1,0,2,1
3341,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
3342,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0
3343,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0
3344,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1
3345,0,1,0,2,1,2,0,0,0,2,1,2,2,0,0
3346,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1
3347,0,0,0,2,0,1,0,0,0,0,0,2,0,2,0
3348,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0
3349,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2
3350,0,1,1,0,0,1,1,0,0,0,0,0,1,2,0
3351,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3352,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3353,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
3354,2,1,1,0,0,1,1,1,0,0,0,0,0,0,1
3355,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
3356,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
3357,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0
3358,0,0,0,2,0,0,1,0,0,1,0,0,0,2,1
3359,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3360,0,0,2,0,0,0,2,0,0,0,0,0,0,2,1
3361,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0
3362,2,0,0,2,0,0,1,0,0,0,0,0,1,2,2
3363,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3364,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3365,0,0,0,2,2,1,0,0,1,2,1,0,1,2,1
3366,1,0,1,0,1,1,0,0,0,0,0,0,0,2,1
3367,0,0,0,2,0,1,0,2,0,0,0,2,1,2,0
3368,0,1,1,0,0,2,0,0,0,0,0,2,0,0,1
3369,0,0,0,0,0,2,1,2,0,0,2,0,0,0,1
3370,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3371,0,0,0,0,0,0,1,0,2,2,0,0,0,2,1
3372,0,2,1,0,2,1,1,1,0,2,0,2,1,1,0
3373,2,1,0,0,0,0,2,0,0,0,2,0,0,0,1
3374,0,0,0,0,2,0,1,0,0,2,1,2,2,0,0
3375,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0
3376,0,0,0,0,0,0,0,1,2,2,0,0,1,0,1
3377,0,0,0,0,1,1,1,0,1,0,0,2,2,1,0
3378,0,0,0,2,0,1,0,1,2,2,0,2,1,0,0
3379,0,0,0,2,0,0,0,2,0,0,0,2,0,2,0
3380,0,0,0,0,0,0,0,1,0,2,0,0,1,2,0
3381,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1
3382,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3383,0,0,1,0,0,0,1,0,0,0,2,0,0,2,1
3384,0,1,0,0,1,1,0,1,0,0,2,0,0,2,2
3385,2,0,1,0,0,0,1,0,1,1,0,0,2,0,0
3386,0,0,0,2,0,0,0,1,0,0,0,2,0,0,1
3387,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3388,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
3389,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3390,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0
3391,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1
3392,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
3393,0,0,0,2,1,1,0,1,0,0,1,2,2,2,0
3394,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0
3395,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0
3396,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0
3397,0,0,2,0,0,2,0,2,0,0,1,0,0,0,0
3398,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0
3399,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
3400,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3401,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3402,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0
3403,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3404,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0
3405,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1
3406,1,1,2,0,1,1,0,2,0,0,0,0,1,2,0
3407,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1
3408,1,1,0,0,0,1,0,0,0,0,0,0,1,2,2
3409,0,0,1,2,0,0,1,0,2,0,0,2,1,0,2
3410,0,1,0,0,1,1,0,0,1,2,0,0,0,2,2
3411,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0
3412,0,1,1,2,2,2,1,0,0,0,0,2,1,0,0
